"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"Montenegro",2020-07-26,27,2799,611,43,11,739,354
"Morocco",2020-07-26,27,20278,3042,313,40,16438,1517
"Mozambique",2020-07-26,27,1669,178,11,1,593,121
"MSZaandam",2020-07-26,27,9,0,2,0,0,0
"Namibia",2020-07-26,27,1775,528,8,5,75,40
"Nepal",2020-07-26,27,18613,955,45,5,13128,1433
"Netherlands",2020-07-26,27,53278,1323,6178,23,196,2
"NewZealand",2020-07-26,27,1556,2,22,0,1513,7
"Nicaragua",2020-07-26,27,3439,292,108,9,2492,210
"Niger",2020-07-26,27,1136,32,69,0,1027,13
"Nigeria",2020-07-26,27,40532,3869,858,69,17374,2269
"NorthMacedonia",2020-07-26,27,10086,933,460,38,5427,617
"Norway",2020-07-26,27,9117,89,255,0,8752,614
"Oman",2020-07-26,27,76005,9344,384,66,55299,11295
"Pakistan",2020-07-26,27,273113,8030,5822,223,237434,31505
"Panama",2020-07-26,27,60296,6828,1294,198,34131,5649
"PapuaNewGuinea",2020-07-26,27,62,46,0,0,11,3
"Paraguay",2020-07-26,27,4444,723,41,10,2794,876
"Peru",2020-07-26,27,375961,22371,52909,3480,267850,25895
"Philippines",2020-07-26,27,80448,12992,1932,101,26110,3645
"Poland",2020-07-26,27,43065,2961,1671,47,32753,2461
"Portugal",2020-07-26,27,50164,1528,1717,28,35217,1848
"Qatar",2020-07-26,27,109305,2657,165,8,106024,2647
"RepublicofKorea",2020-07-26,27,14175,404,299,3,12905,333
"Romania",2020-07-26,27,44798,7340,2187,161,25643,3026
"Russia",2020-07-26,27,811073,40762,13249,926,599172,49785
"Rwanda",2020-07-26,27,1821,239,5,0,918,84
"SaintKittsandNevis",2020-07-26,27,17,0,0,0,15,0
"SaintLucia",2020-07-26,27,24,1,0,0,22,3
"SaintVincentandtheGrenadines",2020-07-26,27,52,8,0,0,39,10
"SanMarino",2020-07-26,27,716,0,42,0,657,1
"SaoTomeandPrincipe",2020-07-26,27,863,117,14,0,696,245
"SaudiArabia",2020-07-26,27,266941,16021,2733,247,220323,22588
"Senegal",2020-07-26,27,9681,871,191,24,6409,461
"Serbia",2020-07-26,27,23730,2836,534,62,0,-15564
"Seychelles",2020-07-26,27,107,-1,0,0,39,12
"SierraLeone",2020-07-26,27,1783,72,66,1,1313,76
"Singapore",2020-07-26,27,50369,2457,27,0,45521,1435
"Slovakia",2020-07-26,27,2179,200,28,0,1577,47
"Slovenia",2020-07-26,27,2082,136,116,4,1678,110
"Somalia",2020-07-26,27,3178,59,93,0,1521,64
"SouthAfrica",2020-07-26,27,445433,81105,6769,1736,265077,74018
"SouthSudan",2020-07-26,27,2262,62,45,2,1175,0
"Spain",2020-07-26,27,272421,12166,28432,12,150376,0
"SriLanka",2020-07-26,27,2782,58,11,0,2106,71
"Sudan",2020-07-26,27,11385,623,717,24,5890,183
"Suriname",2020-07-26,27,1439,410,23,2,890,263
"Sweden",2020-07-26,27,75861,1316,5697,78,0,0
"Switzerland",2020-07-26,27,34412,821,1823,8,30700,400
"Syria",2020-07-26,27,650,154,38,13,200,56
"Taiwan",2020-07-26,27,458,7,7,0,440,0
"Tajikistan",2020-07-26,27,7150,316,59,2,5970,392
"Tanzania",2020-07-26,27,509,0,21,0,183,0
"Thailand",2020-07-26,27,3291,42,58,0,3109,13
"TimorLeste",2020-07-26,27,24,0,0,0,24,0
"Togo",2020-07-26,27,868,90,18,3,599,48
"TrinidadandTobago",2020-07-26,27,147,10,8,0,128,4
"Tunisia",2020-07-26,27,1452,78,50,0,1142,45
"Turkey",2020-07-26,27,226100,6459,5613,122,209487,7477
"Uganda",2020-07-26,27,1115,50,2,2,982,-41
"Ukraine",2020-07-26,27,66261,6184,1625,121,36885,5049
"UnitedArabEmirates",2020-07-26,27,58913,1991,344,5,52182,2913
"UnitedKingdom",2020-07-26,27,301020,4662,41196,116,1434,21
"Uruguay",2020-07-26,27,1192,138,34,1,948,26
"US",2020-07-26,27,4241733,461740,147594,6533,1297863,166742
"Uzbekistan",2020-07-26,27,20531,3779,116,29,11105,1826
"Venezuela",2020-07-26,27,15463,3572,142,30,9746,5774
"Vietnam",2020-07-26,27,420,37,0,0,365,8
"WestBankandGaza",2020-07-26,27,10469,1920,76,14,3752,1831
"Yemen",2020-07-26,27,1681,75,479,34,797,85
"Zambia",2020-07-26,27,4481,1501,139,19,2350,888
"Zimbabwe",2020-07-26,27,2512,901,34,9,518,46
"Afghanistan",2020-08-02,28,36796,553,1287,24,25510,330
"Albania",2020-08-02,28,5519,756,166,28,3018,336
"Algeria",2020-08-02,28,31465,4108,1231,76,21419,3331
"Andorra",2020-08-02,28,925,28,52,0,807,4
"Angola",2020-08-02,28,1199,267,55,15,461,219
"AntiguaandBarbuda",2020-08-02,28,91,9,3,0,67,7
"Argentina",2020-08-02,28,201919,39393,3648,709,89026,18508
"Armenia",2020-08-02,28,39050,1733,754,49,29750,3272
"Australia",2020-08-02,28,18318,3383,221,60,7631,-1543
"Austria",2020-08-02,28,21304,832,718,6,18984,775
"Azerbaijan",2020-08-02,28,32443,2393,462,45,27113,4429
"Bahamas",2020-08-02,28,648,306,14,3,91,0
"Bahrain",2020-08-02,28,41536,2405,147,7,38666,2977
"Bangladesh",2020-08-02,28,240746,17293,3154,226,136839,12957
"Barbados",2020-08-02,28,132,22,7,0,98,4
"Belarus",2020-08-02,28,68067,935,567,33,62896,2471
"Belgium",2020-08-02,28,69849,3823,9845,24,17590,152
"Belize",2020-08-02,28,57,9,2,0,30,4
"Benin",2020-08-02,28,1805,35,36,1,1036,0
"Bhutan",2020-08-02,28,102,7,0,0,89,4
"Bolivia",2020-08-02,28,80153,10724,3153,570,24156,2987
"BosniaandHerzegovina",2020-08-02,28,12296,2529,352,72,6312,1757
"Botswana",2020-08-02,28,804,118,2,1,63,11
"Brazil",2020-08-02,28,2736058,314392,94193,7076,2062876,249963
"Brunei",2020-08-02,28,141,0,3,0,138,0
"Bulgaria",2020-08-02,28,11955,1528,388,48,6420,1065
"BurkinaFaso",2020-08-02,28,1143,57,53,0,945,25
"Burma",2020-08-02,28,353,3,6,0,298,8
"Burundi",2020-08-02,28,395,34,1,0,304,25
"Cambodia",2020-08-02,28,240,15,0,0,196,53
"Cameroon",2020-08-02,28,17255,547,391,6,15320,781
"Canada",2020-08-02,28,118719,2868,9032,54,103201,2232
"CapeVerde",2020-08-02,28,2547,240,24,2,1860,413
"CentralAfricanRepublic",2020-08-02,28,4614,15,59,0,1635,89
"Chad",2020-08-02,28,936,21,75,0,813,3
"Chile",2020-08-02,28,359731,13941,9608,496,332411,14316
"China",2020-08-02,28,84428,537,4634,0,79013,95
"Colombia",2020-08-02,28,317651,68675,10650,2125,167239,42202
"Comoros",2020-08-02,28,386,32,7,0,330,2
"Congo",2020-08-02,28,3200,162,54,3,829,73
"CostaRica",2020-08-02,28,18975,3746,162,58,4585,849
"CotedIvoire",2020-08-02,28,16182,586,102,6,11801,1623
"Croatia",2020-08-02,28,5260,403,149,13,4373,507
"Cuba",2020-08-02,28,2646,151,87,0,2369,20
"Cyprus",2020-08-02,28,1124,71,19,0,856,4
"Czechia",2020-08-02,28,16800,1476,384,13,11605,177
"DemocraticRepublicoftheCongo",2020-08-02,28,9115,284,215,11,7319,1809
"Denmark",2020-08-02,28,14028,363,615,2,12783,242
"DiamondPrincess",2020-08-02,28,712,0,13,0,651,0
"Djibouti",2020-08-02,28,5161,111,59,1,5019,53
"Dominica",2020-08-02,28,18,0,0,0,18,0
"DominicanRepublic",2020-08-02,28,72243,9335,1178,115,38244,9641
"Ecuador",2020-08-02,28,86232,5538,5736,221,36213,1317
"Egypt",2020-08-02,28,94483,2421,4865,259,42455,8624
"ElSalvador",2020-08-02,28,17448,2818,467,67,8634,986
"EquatorialGuinea",2020-08-02,28,4821,1750,83,32,2182,1340
"Eritrea",2020-08-02,28,279,16,0,0,225,36
"Estonia",2020-08-02,28,2079,45,63,-6,1934,12
"Eswatini",2020-08-02,28,2775,568,43,11,1214,228
"Ethiopia",2020-08-02,28,18706,4738,310,87,7601,1385
"Fiji",2020-08-02,28,27,0,1,1,18,0
"Finland",2020-08-02,28,7453,60,329,0,6950,30
"France",2020-08-02,28,227304,7284,30268,72,81764,819
"Gabon",2020-08-02,28,7531,547,50,1,5223,760
"Gambia",2020-08-02,28,498,221,9,3,68,8
"Georgia",2020-08-02,28,1177,46,17,1,955,35
"Germany",2020-08-02,28,211220,4553,9154,30,192908,2853
"Ghana",2020-08-02,28,37014,4045,182,14,33365,3871
"Greece",2020-08-02,28,4662,469,208,6,1374,0
"Grenada",2020-08-02,28,24,1,0,0,23,0
"Guatemala",2020-08-02,28,51306,6253,1995,261,38416,6804
"Guinea",2020-08-02,28,7317,309,46,3,6480,328
"GuineaBissau",2020-08-02,28,1981,27,27,1,803,0
"Guyana",2020-08-02,28,474,104,21,1,185,4
"Haiti",2020-08-02,28,7424,164,161,5,4606,241
"HolySee",2020-08-02,28,12,0,0,0,12,0
"Honduras",2020-08-02,28,43197,3921,1377,261,5794,872
"HongKong",2020-08-02,28,3511,878,35,17,1959,464
"Hungary",2020-08-02,28,4535,100,597,1,3389,60
"Iceland",2020-08-02,28,1907,60,10,0,1825,2
"India",2020-08-02,28,1803695,368079,38135,5364,1186203,268635
"Indonesia",2020-08-02,28,111455,12677,5236,455,68975,12320
"Iran",2020-08-02,28,309437,18265,17190,1490,268102,14889
"Iraq",2020-08-02,28,129151,19119,4868,506,91886,16669
"Ireland",2020-08-02,28,26162,281,1763,-1,23364,0
"Israel",2020-08-02,28,73067,10609,589,84,50366,11266
"Italy",2020-08-02,28,248070,1952,35154,47,200460,2014
"Jamaica",2020-08-02,28,894,52,12,2,743,29
"Japan",2020-08-02,28,39121,8614,1013,15,25748,4142
"Jordan",2020-08-02,28,1213,45,11,0,1099,58
"Kazakhstan",2020-08-02,28,96774,13652,1109,524,62511,9940
"Kenya",2020-08-02,28,22053,4450,369,89,8477,734
"Kosovo",2020-08-02,28,8799,1662,249,72,4863,989
"Kuwait",2020-08-02,28,67911,4138,457,24,59213,4840
"Kyrgyzstan",2020-08-02,28,36719,3906,1409,132,27274,6886
"Laos",2020-08-02,28,20,0,0,0,19,0
"Latvia",2020-08-02,28,1243,24,32,1,1052,7
"Lebanon",2020-08-02,28,4885,1135,62,11,1795,103
"Lesotho",2020-08-02,28,718,213,19,7,173,45
"Liberia",2020-08-02,28,1189,54,75,4,673,32
"Libya",2020-08-02,28,3837,1168,83,23,623,70
"Liechtenstein",2020-08-02,28,89,2,1,0,85,4
"Lithuania",2020-08-02,28,2104,101,63,0,1667,33
"Luxembourg",2020-08-02,28,6855,583,117,5,5192,545
"Macao",2020-08-02,28,46,0,0,0,46,0
"Madagascar",2020-08-02,28,11528,2233,114,29,8444,2865
"Malawi",2020-08-02,28,4231,591,123,24,1919,280
"Malaysia",2020-08-02,28,8999,102,125,1,8663,64
"Maldives",2020-08-02,28,4164,862,18,3,2643,115
"Mali",2020-08-02,28,2541,31,124,1,1943,32
"Malta",2020-08-02,28,860,160,9,0,666,1
"Mauritania",2020-08-02,28,6323,152,157,1,5115,685
"Mauritius",2020-08-02,28,344,0,10,0,332,0
"Mexico",2020-08-02,28,439046,48530,47746,4066,342527,47305
"Moldova",2020-08-02,28,25362,2328,791,56,17816,1907
"Monaco",2020-08-02,28,120,4,4,0,105,1
"Mongolia",2020-08-02,28,293,5,0,0,230,12
"Montenegro",2020-08-02,28,3258,459,51,8,1445,706
"Morocco",2020-08-02,28,25537,5259,382,69,18435,1997
"Mozambique",2020-08-02,28,1946,277,13,2,654,61
"MSZaandam",2020-08-02,28,9,0,2,0,0,0
"Namibia",2020-08-02,28,2294,519,11,3,187,112
"Nepal",2020-08-02,28,20332,1719,57,12,14603,1475
"Netherlands",2020-08-02,28,55408,2130,6169,-9,206,10
"NewZealand",2020-08-02,28,1567,11,22,0,1518,5
"Nicaragua",2020-08-02,28,3672,233,116,8,2492,0
"Niger",2020-08-02,28,1147,11,69,0,1032,5
"Nigeria",2020-08-02,28,43841,3309,888,30,20308,2934
"NorthMacedonia",2020-08-02,28,11054,968,497,37,6882,1455
"Norway",2020-08-02,28,9268,151,255,0,8752,0
"Oman",2020-08-02,28,79159,3154,421,37,61421,6122
"Pakistan",2020-08-02,28,279699,6586,5976,154,248577,11143
"Panama",2020-08-02,28,67453,7157,1471,177,41038,6907
"PapuaNewGuinea",2020-08-02,28,110,48,2,2,34,23
"Paraguay",2020-08-02,28,5644,1200,52,11,3966,1172
"Peru",2020-08-02,28,428850,52889,57285,4376,294187,26337
"Philippines",2020-08-02,28,103185,22737,2059,127,65557,39447
"Poland",2020-08-02,28,46894,3829,1731,60,34709,1956
"Portugal",2020-08-02,28,51463,1299,1738,21,36984,1767
"Qatar",2020-08-02,28,111107,1802,177,12,107779,1755
"RepublicofKorea",2020-08-02,28,14389,214,301,2,13280,375
"Romania",2020-08-02,28,53186,8388,2413,226,27592,1949
"Russia",2020-08-02,28,849277,38204,14104,855,648961,49789
"Rwanda",2020-08-02,28,2062,241,5,0,1144,226
"SaintKittsandNevis",2020-08-02,28,17,0,0,0,16,1
"SaintLucia",2020-08-02,28,25,1,0,0,22,0
"SaintVincentandtheGrenadines",2020-08-02,28,55,3,0,0,45,6
"SanMarino",2020-08-02,28,716,0,42,0,657,0
"SaoTomeandPrincipe",2020-08-02,28,874,11,15,1,787,91
"SaudiArabia",2020-08-02,28,278835,11894,2917,184,240081,19758
"Senegal",2020-08-02,28,10344,663,209,18,6838,429
"Serbia",2020-08-02,28,26193,2463,590,56,0,0
"Seychelles",2020-08-02,28,114,7,0,0,39,0
"SierraLeone",2020-08-02,28,1843,60,67,1,1375,62
"Singapore",2020-08-02,28,52825,2456,27,0,46926,1405
"Slovakia",2020-08-02,28,2344,165,29,1,1742,165
"Slovenia",2020-08-02,28,2180,98,120,4,1826,148
"Somalia",2020-08-02,28,3220,42,93,0,1598,77
"SouthAfrica",2020-08-02,28,511485,66052,8366,1597,347227,82150
"SouthSudan",2020-08-02,28,2429,167,46,1,1175,0
"Spain",2020-08-02,28,288522,16101,28445,13,150376,0
"SriLanka",2020-08-02,28,2823,41,11,0,2514,408
"Sudan",2020-08-02,28,11738,353,752,35,6137,247
"Suriname",2020-08-02,28,1849,410,27,4,1194,304
"Sweden",2020-08-02,28,77417,1556,5743,46,0,0
"Switzerland",2020-08-02,28,35550,1138,1828,5,31500,800
"Syria",2020-08-02,28,809,159,44,6,256,56
"Taiwan",2020-08-02,28,475,17,7,0,441,1
"Tajikistan",2020-08-02,28,7451,301,60,1,6276,306
"Tanzania",2020-08-02,28,509,0,21,0,183,0
"Thailand",2020-08-02,28,3317,26,58,0,3142,33
"TimorLeste",2020-08-02,28,24,0,0,0,24,0
"Togo",2020-08-02,28,961,93,19,1,660,61
"TrinidadandTobago",2020-08-02,28,182,35,8,0,132,4
"Tunisia",2020-08-02,28,1561,109,51,1,1221,79
"Turkey",2020-08-02,28,232856,6756,5728,115,216494,7007
"Uganda",2020-08-02,28,1182,67,4,2,1045,63
"Ukraine",2020-08-02,28,73761,7500,1749,124,40755,3870
"UnitedArabEmirates",2020-08-02,28,60999,2086,351,7,54615,2433
"UnitedKingdom",2020-08-02,28,306309,5289,41292,96,1444,10
"Uruguay",2020-08-02,28,1286,94,36,2,1011,63
"US",2020-08-02,28,4671545,429812,155404,7810,1468689,170826
"Uzbekistan",2020-08-02,28,25336,4805,151,35,15833,4728
"Venezuela",2020-08-02,28,20206,4743,174,32,11404,1658
"Vietnam",2020-08-02,28,621,201,6,6,373,8
"WestBankandGaza",2020-08-02,28,12297,1828,84,8,5390,1638
"Yemen",2020-08-02,28,1734,53,497,18,862,65
"Zambia",2020-08-02,28,6347,1866,170,31,4493,2143
"Zimbabwe",2020-08-02,28,3921,1409,70,36,1016,498
"Afghanistan",2020-08-09,29,37140,344,1316,29,25960,450
"Albania",2020-08-09,29,6411,892,199,33,3342,324
"Algeria",2020-08-09,29,35160,3695,1302,71,24506,3087
"Andorra",2020-08-09,29,955,30,52,0,839,32
"Angola",2020-08-09,29,1672,473,75,20,567,106
"AntiguaandBarbuda",2020-08-09,29,92,1,3,0,76,9
"Argentina",2020-08-09,29,246499,44580,4606,958,108242,19216
"Armenia",2020-08-09,29,40410,1360,791,37,32520,2770
"Australia",2020-08-09,29,21397,3079,313,92,8882,1251
"Austria",2020-08-09,29,22033,729,721,3,19923,939
"Azerbaijan",2020-08-09,29,33568,1125,490,28,30364,3251
"Bahamas",2020-08-09,29,898,250,15,1,104,13
"Bahrain",2020-08-09,29,44011,2475,162,15,40967,2301
"Bangladesh",2020-08-09,29,257600,16854,3399,245,148370,11531
"Barbados",2020-08-09,29,142,10,7,0,112,14
"Belarus",2020-08-09,29,68850,783,587,20,64935,2039
"Belgium",2020-08-09,29,74152,4303,9872,27,17780,190
"Belize",2020-08-09,29,153,96,2,0,32,2
"Benin",2020-08-09,29,1936,131,38,2,1600,564
"Bhutan",2020-08-09,29,110,8,0,0,96,7
"Bolivia",2020-08-09,29,89999,9846,3640,487,29808,5652
"BosniaandHerzegovina",2020-08-09,29,13687,1391,394,42,7373,1061
"Botswana",2020-08-09,29,804,0,2,0,63,0
"Brazil",2020-08-09,29,3041127,305069,101226,7033,2356983,294107
"Brunei",2020-08-09,29,142,1,3,0,138,0
"Bulgaria",2020-08-09,29,13396,1441,447,59,7772,1352
"BurkinaFaso",2020-08-09,29,1175,32,54,1,974,29
"Burma",2020-08-09,29,360,7,6,0,312,14
"Burundi",2020-08-09,29,408,13,1,0,315,11
"Cambodia",2020-08-09,29,251,11,0,0,219,23
"Cameroon",2020-08-09,29,18042,787,395,4,15320,0
"Canada",2020-08-09,29,121296,2577,9067,35,105420,2219
"CapeVerde",2020-08-09,29,2858,311,32,8,2086,226
"CentralAfricanRepublic",2020-08-09,29,4641,27,60,1,1721,86
"Chad",2020-08-09,29,944,8,76,1,839,26
"Chile",2020-08-09,29,373056,13325,10077,469,345826,13415
"China",2020-08-09,29,84668,240,4634,0,79232,219
"Colombia",2020-08-09,29,387481,69830,12842,2192,212688,45449
"Comoros",2020-08-09,29,399,13,7,0,369,39
"Congo",2020-08-09,29,3664,464,58,4,1589,760
"CostaRica",2020-08-09,29,23286,4311,235,73,7730,3145
"CotedIvoire",2020-08-09,29,16715,533,105,3,12926,1125
"Croatia",2020-08-09,29,5604,344,157,8,4861,488
"Cuba",2020-08-09,29,2953,307,88,1,2451,82
"Cyprus",2020-08-09,29,1233,109,19,0,870,14
"Czechia",2020-08-09,29,18353,1553,390,6,12785,1180
"DemocraticRepublicoftheCongo",2020-08-09,29,9454,339,224,9,8324,1005
"Denmark",2020-08-09,29,14759,731,617,2,13069,286
"DiamondPrincess",2020-08-09,29,712,0,13,0,651,0
"Djibouti",2020-08-09,29,5344,183,59,0,5106,87
"Dominica",2020-08-09,29,18,0,0,0,18,0
"DominicanRepublic",2020-08-09,29,79732,7489,1309,131,43744,5500
"Ecuador",2020-08-09,29,94459,8227,5922,186,78552,42339
"Egypt",2020-08-09,29,95492,1009,5009,144,52678,10223
"ElSalvador",2020-08-09,29,20423,2975,549,82,9626,992
"EquatorialGuinea",2020-08-09,29,4821,0,83,0,2182,0
"Eritrea",2020-08-09,29,285,6,0,0,245,20
"Estonia",2020-08-09,29,2152,73,63,0,1961,27
"Eswatini",2020-08-09,29,3236,461,58,15,1607,393
"Ethiopia",2020-08-09,29,22818,4112,407,97,10206,2605
"Fiji",2020-08-09,29,27,0,1,0,18,0
"Finland",2020-08-09,29,7584,131,331,2,6980,30
"France",2020-08-09,29,237408,10104,30329,61,82971,1207
"Gabon",2020-08-09,29,7923,392,51,1,5704,481
"Gambia",2020-08-09,29,1235,737,23,14,221,153
"Georgia",2020-08-09,29,1225,48,17,0,1000,45
"Germany",2020-08-09,29,217288,6068,9202,48,196783,3875
"Ghana",2020-08-09,29,41003,3989,215,33,38330,4965
"Greece",2020-08-09,29,5623,961,212,4,3804,2430
"Grenada",2020-08-09,29,24,0,0,0,23,0
"Guatemala",2020-08-09,29,56605,5299,2211,216,44598,6182
"Guinea",2020-08-09,29,7930,613,50,4,6898,418
"GuineaBissau",2020-08-09,29,2052,71,29,2,944,141
"Guyana",2020-08-09,29,568,94,22,1,189,4
"Haiti",2020-08-09,29,7599,175,177,16,4982,376
"HolySee",2020-08-09,29,12,0,0,0,12,0
"Honduras",2020-08-09,29,47454,4257,1495,118,6597,803
"HongKong",2020-08-09,29,4079,568,52,17,2847,888
"Hungary",2020-08-09,29,4696,161,602,5,3499,110
"Iceland",2020-08-09,29,1958,51,10,0,1834,9
"India",2020-08-09,29,2215074,411379,44386,6251,1535743,349540
"Indonesia",2020-08-09,29,125396,13941,5723,487,80952,11977
"Iran",2020-08-09,29,326712,17275,18427,1237,284371,16269
"Iraq",2020-08-09,29,150115,20964,5392,524,107775,15889
"Ireland",2020-08-09,29,26712,550,1772,9,23364,0
"Israel",2020-08-09,29,83405,10338,666,77,61707,11341
"Italy",2020-08-09,29,250566,2496,35205,51,202098,1638
"Jamaica",2020-08-09,29,1023,129,14,2,745,2
"Japan",2020-08-09,29,48789,9668,1049,36,32867,7119
"Jordan",2020-08-09,29,1252,39,11,0,1187,88
"Kazakhstan",2020-08-09,29,111822,15048,1433,324,72523,10012
"Kenya",2020-08-09,29,26436,4383,420,51,12961,4484
"Kosovo",2020-08-09,29,10247,1448,328,79,5944,1081
"Kuwait",2020-08-09,29,71713,3802,478,21,63519,4306
"Kyrgyzstan",2020-08-09,29,39919,3200,1468,59,31822,4548
"Laos",2020-08-09,29,20,0,0,0,19,0
"Latvia",2020-08-09,29,1290,47,32,0,1070,18
"Lebanon",2020-08-09,29,6517,1632,78,16,2127,332
"Lesotho",2020-08-09,29,742,24,23,4,175,2
"Liberia",2020-08-09,29,1234,45,79,4,723,50
"Libya",2020-08-09,29,5451,1614,119,36,701,78
"Liechtenstein",2020-08-09,29,89,0,1,0,85,0
"Lithuania",2020-08-09,29,2247,143,64,1,1692,25
"Luxembourg",2020-08-09,29,7205,350,120,3,5848,656
"Macao",2020-08-09,29,46,0,0,0,46,0
"Madagascar",2020-08-09,29,13086,1558,148,34,10816,2372
"Malawi",2020-08-09,29,4658,427,146,23,2375,456
"Malaysia",2020-08-09,29,9083,84,125,0,8783,120
"Maldives",2020-08-09,29,5041,877,19,1,2804,161
"Mali",2020-08-09,29,2567,26,125,1,1962,19
"Malta",2020-08-09,29,1089,229,9,0,684,18
"Mauritania",2020-08-09,29,6523,200,157,0,5527,412
"Mauritius",2020-08-09,29,344,0,10,0,334,2
"Mexico",2020-08-09,29,480278,41232,52298,4552,384432,41905
"Moldova",2020-08-09,29,27660,2298,845,54,19300,1484
"Monaco",2020-08-09,29,133,13,4,0,113,8
"Mongolia",2020-08-09,29,293,0,0,0,263,33
"Montenegro",2020-08-09,29,3618,360,64,13,2452,1007
"Morocco",2020-08-09,29,33237,7700,498,116,23347,4912
"Mozambique",2020-08-09,29,2269,323,16,3,840,186
"MSZaandam",2020-08-09,29,9,0,2,0,0,0
"Namibia",2020-08-09,29,2949,655,19,8,704,517
"Nepal",2020-08-09,29,22972,2640,75,18,16353,1750
"Netherlands",2020-08-09,29,59360,3952,6178,9,237,31
"NewZealand",2020-08-09,29,1569,2,22,0,1526,8
"Nicaragua",2020-08-09,29,3902,230,123,7,2913,421
"Niger",2020-08-09,29,1158,11,69,0,1057,25
"Nigeria",2020-08-09,29,46577,2736,945,57,33186,12878
"NorthMacedonia",2020-08-09,29,11839,785,527,30,7664,782
"Norway",2020-08-09,29,9638,370,256,1,8857,105
"Oman",2020-08-09,29,81580,2421,513,92,74691,13270
"Pakistan",2020-08-09,29,284121,4422,6082,106,260248,11671
"Panama",2020-08-09,29,74492,7039,1639,168,48748,7710
"PapuaNewGuinea",2020-08-09,29,214,104,3,1,53,19
"Paraguay",2020-08-09,29,6907,1263,75,23,5222,1256
"Peru",2020-08-09,29,478024,49174,61718,4433,324020,29833
"Philippines",2020-08-09,29,129913,26728,2270,211,67673,2116
"Poland",2020-08-09,29,51791,4897,1807,76,36691,1982
"Portugal",2020-08-09,29,52668,1205,1756,18,38511,1527
"Qatar",2020-08-09,29,112947,1840,184,7,109709,1930
"RepublicofKorea",2020-08-09,29,14626,237,305,4,13658,378
"Romania",2020-08-09,29,61768,8582,2700,287,30119,2527
"Russia",2020-08-09,29,885718,36441,14903,799,692059,43098
"Rwanda",2020-08-09,29,2140,78,7,2,1346,202
"SaintKittsandNevis",2020-08-09,29,17,0,0,0,16,0
"SaintLucia",2020-08-09,29,25,0,0,0,24,2
"SaintVincentandtheGrenadines",2020-08-09,29,57,2,0,0,52,7
"SanMarino",2020-08-09,29,717,1,42,0,657,0
"SaoTomeandPrincipe",2020-08-09,29,878,4,15,0,800,13
"SaudiArabia",2020-08-09,29,288690,9855,3167,250,252039,11958
"Senegal",2020-08-09,29,11175,831,232,23,7352,514
"Serbia",2020-08-09,29,28099,1906,641,51,0,0
"Seychelles",2020-08-09,29,126,12,0,0,125,86
"SierraLeone",2020-08-09,29,1916,73,68,1,1445,70
"Singapore",2020-08-09,29,55104,2279,27,0,48915,1989
"Slovakia",2020-08-09,29,2596,252,31,2,1864,122
"Slovenia",2020-08-09,29,2249,69,127,7,1927,101
"Somalia",2020-08-09,29,3227,7,93,0,1728,130
"SouthAfrica",2020-08-09,29,559859,48374,10408,2042,411474,64247
"SouthSudan",2020-08-09,29,2470,41,47,1,1175,0
"Spain",2020-08-09,29,314362,25840,28503,58,150376,0
"SriLanka",2020-08-09,29,2844,21,11,0,2579,65
"Sudan",2020-08-09,29,11956,218,781,29,6266,129
"Suriname",2020-08-09,29,2391,542,29,2,1635,441
"Sweden",2020-08-09,29,79432,2015,5763,20,0,0
"Switzerland",2020-08-09,29,36603,1053,1833,5,32300,800
"Syria",2020-08-09,29,1188,379,52,8,346,90
"Taiwan",2020-08-09,29,477,2,7,0,441,0
"Tajikistan",2020-08-09,29,7745,294,62,2,6484,208
"Tanzania",2020-08-09,29,509,0,21,0,183,0
"Thailand",2020-08-09,29,3351,34,58,0,3151,9
"TimorLeste",2020-08-09,29,25,1,0,0,24,0
"Togo",2020-08-09,29,1060,99,23,4,729,69
"TrinidadandTobago",2020-08-09,29,279,97,8,0,135,3
"Tunisia",2020-08-09,29,1697,136,51,0,1263,42
"Turkey",2020-08-09,29,240804,7948,5844,116,223759,7265
"Uganda",2020-08-09,29,1283,101,7,3,1115,70
"Ukraine",2020-08-09,29,82767,9006,1925,176,45335,4580
"UnitedArabEmirates",2020-08-09,29,62525,1526,357,6,56568,1953
"UnitedKingdom",2020-08-09,29,312574,6265,41363,71,1451,7
"Uruguay",2020-08-09,29,1353,67,37,1,1125,114
"US",2020-08-09,29,5049293,377748,162757,7353,1656864,188175
"Uzbekistan",2020-08-09,29,30609,5273,194,43,22042,6209
"Venezuela",2020-08-09,29,25805,5599,223,49,13356,1952
"Vietnam",2020-08-09,29,841,220,13,7,395,22
"WestBankandGaza",2020-08-09,29,14208,1911,97,13,7945,2555
"Yemen",2020-08-09,29,1804,70,515,18,913,51
"Zambia",2020-08-09,29,8085,1738,235,65,6698,2205
