"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"SanMarino",2020-11-30,11,1609,651,45,3,1299,578
"SaoTomeandPrincipe",2020-11-30,11,991,46,17,1,933,29
"SaudiArabia",2020-11-30,11,357360,10078,5896,494,346802,12960
"Senegal",2020-11-30,11,16089,473,333,9,15607,754
"Serbia",2020-11-30,11,175438,128484,1604,784,0,0
"Seychelles",2020-11-30,11,172,20,0,0,162,13
"SierraLeone",2020-11-30,11,2412,46,74,0,1836,36
"Singapore",2020-11-30,11,58218,203,29,1,58134,221
"Slovakia",2020-11-30,11,121347,61524,839,620,66041,53424
"Slovenia",2020-11-30,11,75814,41507,1435,1097,54138,42047
"SolomonIslands",2020-11-30,11,17,9,0,0,5,1
"Somalia",2020-11-30,11,4451,510,113,9,3417,232
"SouthAfrica",2020-11-30,11,790004,64552,21535,2259,731242,77060
"SouthSudan",2020-11-30,11,3109,204,61,3,2954,1664
"Spain",2020-11-30,11,1648187,462509,45069,9191,150376,0
"SriLanka",2020-11-30,11,23987,13324,118,98,17560,13161
"Sudan",2020-11-30,11,18045,4241,1249,412,10302,3538
"Suriname",2020-11-30,11,5312,109,117,6,5194,134
"Sweden",2020-11-30,11,243129,118774,6681,743,0,0
"Switzerland",2020-11-30,11,327072,172821,5053,2675,250200,185000
"Syria",2020-11-30,11,7887,2159,417,129,3560,1584
"Taiwan",2020-11-30,11,675,120,7,0,565,50
"Tajikistan",2020-11-30,11,12155,1178,86,4,11599,1366
"Tanzania",2020-11-30,11,509,0,21,0,183,0
"Thailand",2020-11-30,11,4008,224,60,1,3811,219
"TimorLeste",2020-11-30,11,30,0,0,0,30,1
"Togo",2020-11-30,11,2974,643,64,7,2478,818
"TrinidadandTobago",2020-11-30,11,6669,977,120,12,5771,1161
"Tunisia",2020-11-30,11,96769,36956,3260,1943,70851,65819
"Turkey",2020-11-30,11,638847,263480,13746,3494,404727,80756
"Uganda",2020-11-30,11,20459,7964,205,94,8989,1486
"Ukraine",2020-11-30,11,752343,353013,12731,5332,360360,194458
"UnitedArabEmirates",2020-11-30,11,168860,36231,572,77,154899,25997
"UnitedKingdom",2020-11-30,11,1633736,618941,58545,11900,3573,732
"Uruguay",2020-11-30,11,5857,2733,77,19,4357,1797
"US",2020-11-30,11,13686965,4516751,270827,39312,5146319,1533841
"Uzbekistan",2020-11-30,11,73094,6162,610,44,70337,6102
"Vanuatu",2020-11-30,11,1,1,0,0,0,0
"Venezuela",2020-11-30,11,102394,10381,897,99,97326,10553
"Vietnam",2020-11-30,11,1347,167,35,0,1179,117
"WestBankandGaza",2020-11-30,11,85647,32127,732,249,64987,18678
"Yemen",2020-11-30,11,2077,14,605,6,1382,16
"Zambia",2020-11-30,11,17647,1215,357,8,16998,1318
"Zimbabwe",2020-11-30,11,9950,1583,276,33,8482,588
"Afghanistan",2020-12-31,12,52330,6115,2189,426,41727,4896
"Albania",2020-12-31,12,58316,20134,1181,371,33634,14785
"Algeria",2020-12-31,12,99610,16411,2756,325,67127,13318
"Andorra",2020-12-31,12,8049,1304,84,8,7432,1559
"Angola",2020-12-31,12,17553,2414,405,57,11044,3193
"AntiguaandBarbuda",2020-12-31,12,159,18,5,1,148,18
"Argentina",2020-12-31,12,1625514,200981,43245,4515,1426676,169449
"Armenia",2020-12-31,12,159409,24285,2823,659,142801,34359
"Australia",2020-12-31,12,28425,513,909,1,22565,145
"Austria",2020-12-31,12,360815,78359,6222,3038,332952,111260
"Azerbaijan",2020-12-31,12,218700,97524,2641,1249,184422,109520
"Bahamas",2020-12-31,12,7871,330,170,7,6230,341
"Bahrain",2020-12-31,12,92675,5719,352,11,90217,5076
"Bangladesh",2020-12-31,12,513510,48578,7559,915,457459,76748
"Barbados",2020-12-31,12,383,107,7,0,319,69
"Belarus",2020-12-31,12,194284,57637,1424,266,175147,60806
"Belgium",2020-12-31,12,646496,69151,19528,2883,0,0
"Belize",2020-12-31,12,10776,4922,248,100,9795,6644
"Benin",2020-12-31,12,3251,236,44,1,3061,222
"Bhutan",2020-12-31,12,670,260,0,0,448,67
"Bolivia",2020-12-31,12,160124,15416,9165,208,132097,10395
"BosniaandHerzegovina",2020-12-31,12,110985,23084,4050,1369,77225,24456
"Botswana",2020-12-31,12,14805,4063,42,8,12136,4224
"Brazil",2020-12-31,12,7681032,1339067,195072,21804,6848844,1251042
"Brunei",2020-12-31,12,157,7,3,0,149,4
"Bulgaria",2020-12-31,12,202266,56966,7576,3541,119527,68962
"BurkinaFaso",2020-12-31,12,6707,3821,85,17,5100,2507
"Burma",2020-12-31,12,124630,33917,2682,741,107069,36913
"Burundi",2020-12-31,12,818,130,2,1,687,112
"Cambodia",2020-12-31,12,378,52,0,0,362,58
"Cameroon",2020-12-31,12,26277,1832,448,11,24892,2715
"Canada",2020-12-31,12,587429,204721,15762,3523,493638,189043
"CapeVerde",2020-12-31,12,11840,1079,113,8,11559,1230
"CentralAfricanRepublic",2020-12-31,12,4963,50,63,0,1924,0
"Chad",2020-12-31,12,2113,425,104,3,1704,179
"Chile",2020-12-31,12,608973,57230,16608,1198,577382,50778
"China",2020-12-31,12,87071,529,4634,0,82064,437
"Colombia",2020-12-31,12,1642775,325969,43213,6447,1508419,297930
"Comoros",2020-12-31,12,823,212,10,3,705,119
"Congo",2020-12-31,12,7107,1333,108,14,5846,858
"CostaRica",2020-12-31,12,169321,29683,2185,459,131923,44397
"CotedIvoire",2020-12-31,12,22490,1159,137,5,21934,970
"Croatia",2020-12-31,12,210837,82395,3920,2134,198018,92819
"Cuba",2020-12-31,12,11863,3579,146,11,10125,2494
"Cyprus",2020-12-31,12,22346,11963,120,72,2057,0
"Czechia",2020-12-31,12,718661,195363,11580,3285,592581,140974
"DemocraticRepublicoftheCongo",2020-12-31,12,17658,4886,591,258,14701,3116
"Denmark",2020-12-31,12,164116,83114,1298,461,127844,63813
"DiamondPrincess",2020-12-31,12,712,0,13,0,699,40
"Djibouti",2020-12-31,12,5831,152,61,0,5728,144
"Dominica",2020-12-31,12,88,3,0,0,83,20
"DominicanRepublic",2020-12-31,12,170785,26797,2414,83,131185,15966
"Ecuador",2020-12-31,12,212512,19827,14034,573,184507,14703
"Egypt",2020-12-31,12,138062,22151,7631,981,112105,9387
"ElSalvador",2020-12-31,12,46242,7301,1327,213,45960,10882
"EquatorialGuinea",2020-12-31,12,5277,124,86,1,5136,127
"Eritrea",2020-12-31,12,1320,743,3,3,643,145
"Estonia",2020-12-31,12,27990,15682,229,111,18326,11248
"Eswatini",2020-12-31,12,9358,2939,205,83,7073,1067
"Ethiopia",2020-12-31,12,124264,14190,1923,217,112096,38288
"Fiji",2020-12-31,12,49,7,2,0,44,11
"Finland",2020-12-31,12,36107,11195,561,162,29000,12200
"France",2020-12-31,12,2677660,400830,64758,11940,200142,32229
"Gabon",2020-12-31,12,9571,357,64,4,9388,322
"Gambia",2020-12-31,12,3797,55,124,1,3664,63
"Georgia",2020-12-31,12,227420,91836,2505,1238,211727,97741
"Germany",2020-12-31,12,1746929,677017,33791,17097,1350708,601489
"Ghana",2020-12-31,12,54771,3104,335,12,53594,3047
"Greece",2020-12-31,12,138850,33579,4838,2432,93764,70690
"Grenada",2020-12-31,12,127,86,0,0,107,77
"Guatemala",2020-12-31,12,138012,15950,4813,642,126028,15084
"Guinea",2020-12-31,12,13722,603,81,5,13141,1096
"GuineaBissau",2020-12-31,12,2452,11,45,1,2397,70
"Guyana",2020-12-31,12,6332,926,164,13,5820,1428
"Haiti",2020-12-31,12,9999,727,236,4,8624,601
"HolySee",2020-12-31,12,27,0,0,0,15,0
"Honduras",2020-12-31,12,121827,13574,3130,212,56694,8621
"HongKong",2020-12-31,12,8846,2532,148,39,7813,2469
"Hungary",2020-12-31,12,322514,105392,9537,4714,150102,86242
"Iceland",2020-12-31,12,5754,362,29,3,5578,399
"India",2020-12-31,12,10286709,823900,148994,11373,9883461,993876
"Indonesia",2020-12-31,12,743198,204315,22138,5193,611097,160579
"Iran",2020-12-31,12,1225142,263072,55223,6977,988833,320682
"Iraq",2020-12-31,12,595291,42742,12813,555,537841,55167
"Ireland",2020-12-31,12,91779,19235,2237,184,23364,0
"Israel",2020-12-31,12,423262,86071,3325,453,376322,52641
"Italy",2020-12-31,12,2107166,505612,74159,18583,1463111,705604
"Jamaica",2020-12-31,12,12827,2064,302,45,10383,4164
"Japan",2020-12-31,12,235749,86925,3492,1340,191295,64006
"Jordan",2020-12-31,12,294494,75064,3834,1083,270551,115525
"Kazakhstan",2020-12-31,12,201196,26633,2749,272,175558,28133
"Kenya",2020-12-31,12,96458,12840,1670,201,78737,23393
"Kosovo",2020-12-31,12,51144,11548,1332,316,40989,15988
"Kuwait",2020-12-31,12,150584,7949,934,54,146517,9446
"Kyrgyzstan",2020-12-31,12,81034,7856,1355,80,75918,11207
"Laos",2020-12-31,12,41,2,0,0,40,14
"Latvia",2020-12-31,12,40904,23829,635,429,27113,25318
"Lebanon",2020-12-31,12,181503,53559,1468,450,127959,44925
"Lesotho",2020-12-31,12,3094,985,51,7,1480,202
"Liberia",2020-12-31,12,1800,202,83,0,1406,63
"Libya",2020-12-31,12,100277,17468,1478,295,72107,18289
"Liechtenstein",2020-12-31,12,2221,909,44,27,1810,722
"Lithuania",2020-12-31,12,141955,80644,1796,1176,96800,68772
"Luxembourg",2020-12-31,12,46415,11737,495,174,40978,14892
"Macao",2020-12-31,12,46,0,0,0,46,0
"Madagascar",2020-12-31,12,17714,373,261,10,17228,571
"Malawi",2020-12-31,12,6583,555,189,4,5705,250
"Malaysia",2020-12-31,12,113010,47313,471,111,88940,34182
"Maldives",2020-12-31,12,13757,746,48,2,13141,1202
"Mali",2020-12-31,12,7090,2380,269,113,4650,1444
"Malta",2020-12-31,12,12774,2901,219,82,11121,3456
"MarshallIslands",2020-12-31,12,4,0,0,0,4,3
"Mauritania",2020-12-31,12,14364,5763,347,170,11380,3648
"Mauritius",2020-12-31,12,527,23,10,0,496,40
"Mexico",2020-12-31,12,1426094,312551,125807,19867,1074795,251209
"Moldova",2020-12-31,12,144818,37454,2985,681,130643,35289
"Monaco",2020-12-31,12,875,266,3,0,708,152
"Mongolia",2020-12-31,12,1220,419,1,1,837,479
"Montenegro",2020-12-31,12,48247,12982,682,183,38580,14449
"Morocco",2020-12-31,12,439193,82857,7388,1542,407504,102213
"Mozambique",2020-12-31,12,18642,2941,166,35,16663,2934
"MSZaandam",2020-12-31,12,9,0,2,0,7,7
"Namibia",2020-12-31,12,23941,9561,205,54,20076,6541
"Nepal",2020-12-31,12,260593,27141,1856,348,252359,37838
"Netherlands",2020-12-31,12,808382,276452,11525,2072,9585,2638
"NewZealand",2020-12-31,12,2162,103,25,0,2082,120
"Nicaragua",2020-12-31,12,6046,262,165,5,4225,0
"Niger",2020-12-31,12,3323,1775,104,32,1825,615
"Nigeria",2020-12-31,12,87607,20050,1289,116,73713,10431
"NorthMacedonia",2020-12-31,12,83329,21451,2503,740,61447,22501
"Norway",2020-12-31,12,49567,13417,436,104,17998,0
"Oman",2020-12-31,12,128867,5168,1499,76,121890,6674
"Pakistan",2020-12-31,12,482178,81696,10176,2085,437229,93943
"Panama",2020-12-31,12,246790,80984,4022,943,195138,50676
"PapuaNewGuinea",2020-12-31,12,780,124,9,2,661,64
"Paraguay",2020-12-31,12,107932,25508,2262,506,81977,23524
"Peru",2020-12-31,12,1015137,52607,93070,3621,951318,58257
"Philippines",2020-12-31,12,474064,42434,9244,852,439796,41138
"Poland",2020-12-31,12,1294878,304067,28554,11404,1036138,458624
"Portugal",2020-12-31,12,413678,115617,6906,2401,334276,121334
"Qatar",2020-12-31,12,143834,5001,245,8,141422,5332
"RepublicofKorea",2020-12-31,12,61769,27117,917,391,42953,15068
"Romania",2020-12-31,12,632263,156901,15767,4436,560793,207605
"Russia",2020-12-31,12,3127347,851411,56271,16780,2527722,764229
"Rwanda",2020-12-31,12,8383,2449,92,43,6542,1026
"SaintKittsandNevis",2020-12-31,12,32,10,0,0,29,10
"SaintLucia",2020-12-31,12,353,94,5,3,289,158
"SaintVincentandtheGrenadines",2020-12-31,12,121,36,0,0,98,19
"Samoa",2020-12-31,12,2,0,0,0,2,2
"SanMarino",2020-12-31,12,2333,724,59,14,2042,743
"SaoTomeandPrincipe",2020-12-31,12,1014,23,17,0,971,38
"SaudiArabia",2020-12-31,12,362741,5381,6223,327,353853,7051
"Senegal",2020-12-31,12,19140,3051,410,77,17254,1647
"Serbia",2020-12-31,12,337923,162485,3211,1607,0,0
"Seychelles",2020-12-31,12,226,54,0,0,214,52
"SierraLeone",2020-12-31,12,2611,199,76,2,1892,56
"Singapore",2020-12-31,12,58599,381,29,0,58449,315
"Slovakia",2020-12-31,12,274603,153256,2138,1299,125971,59930
"Slovenia",2020-12-31,12,122152,46338,2697,1262,99382,45244
"SolomonIslands",2020-12-31,12,17,0,0,0,5,0
"Somalia",2020-12-31,12,4714,263,130,17,3612,195
"SouthAfrica",2020-12-31,12,1057161,267157,28469,6934,879671,148429
"SouthSudan",2020-12-31,12,3558,449,63,2,3131,177
"Spain",2020-12-31,12,1928265,280078,50837,5768,150376,0
"SriLanka",2020-12-31,12,43299,19312,204,86,35329,17769
"Sudan",2020-12-31,12,25500,7455,1468,219,13524,3222
"Suriname",2020-12-31,12,6210,898,122,5,5731,537
"Sweden",2020-12-31,12,437379,194250,8727,2046,0,0
"Switzerland",2020-12-31,12,452296,125224,7873,2820,317600,67400
"Syria",2020-12-31,12,11434,3547,711,294,5350,1790
"Taiwan",2020-12-31,12,799,124,7,0,671,106
"Tajikistan",2020-12-31,12,13665,1510,90,4,12851,1252
"Tanzania",2020-12-31,12,509,0,21,0,183,0
"Thailand",2020-12-31,12,7163,3155,63,3,4273,462
"TimorLeste",2020-12-31,12,44,14,0,0,32,2
"Togo",2020-12-31,12,3633,659,68,4,3393,915
"TrinidadandTobago",2020-12-31,12,7150,481,127,7,6650,879
"Tunisia",2020-12-31,12,139140,42371,4676,1416,105364,34513
"Turkey",2020-12-31,12,2208652,1569805,20881,7135,2100650,1695923
"Uganda",2020-12-31,12,35216,14757,251,46,11733,2744
"Ukraine",2020-12-31,12,1086997,334654,19281,6550,736611,376251
"UnitedArabEmirates",2020-12-31,12,207822,38962,669,97,184442,29543
"UnitedKingdom",2020-12-31,12,2496235,862499,73622,15077,5482,1909
"Uruguay",2020-12-31,12,19119,13262,181,104,13468,9111
"US",2020-12-31,12,20164045,6477080,351754,80927,0,-5146319
"Uzbekistan",2020-12-31,12,77060,3966,614,4,74943,4606
"Vanuatu",2020-12-31,12,1,0,0,0,1,1
"Venezuela",2020-12-31,12,113558,11164,1028,131,107583,10257
"Vietnam",2020-12-31,12,1465,118,35,0,1325,146
"WestBankandGaza",2020-12-31,12,138004,52357,1400,668,117183,52196
"Yemen",2020-12-31,12,2099,22,610,5,1394,12
"Zambia",2020-12-31,12,20725,3078,388,31,18660,1662
"Zimbabwe",2020-12-31,12,13867,3917,363,87,11250,2768
"Afghanistan",2021-01-31,13,55023,2693,2400,211,47679,5952
"Albania",2021-01-31,13,78127,19811,1380,199,47424,13790
"Algeria",2021-01-31,13,107339,7729,2891,135,73344,6217
"Andorra",2021-01-31,13,9937,1888,101,17,9093,1661
"Angola",2021-01-31,13,19796,2243,466,61,18035,6991
"AntiguaandBarbuda",2021-01-31,13,234,75,7,2,177,29
"Argentina",2021-01-31,13,1927239,301725,47974,4729,1721650,294974
"Armenia",2021-01-31,13,167026,7617,3080,257,157519,14718
"Australia",2021-01-31,13,28818,393,909,0,22805,240
"Austria",2021-01-31,13,414398,53583,7721,1499,392497,59545
"Azerbaijan",2021-01-31,13,230219,11519,3132,491,223315,38893
"Bahamas",2021-01-31,13,8174,303,176,6,6771,541
"Bahrain",2021-01-31,13,103057,10382,375,23,98599,8382
"Bangladesh",2021-01-31,13,535139,21629,8127,568,479744,22285
"Barbados",2021-01-31,13,1545,1162,14,7,1158,839
"Belarus",2021-01-31,13,248336,54052,1718,294,235838,60691
"Belgium",2021-01-31,13,710153,63657,21092,1564,0,0
"Belize",2021-01-31,13,11908,1132,301,53,11309,1514
"Benin",2021-01-31,13,3893,642,52,8,3421,360
"Bhutan",2021-01-31,13,859,189,1,1,814,366
"Bolivia",2021-01-31,13,216835,56711,10379,1214,159222,27125
"BosniaandHerzegovina",2021-01-31,13,121497,10512,4679,629,94604,17379
"Botswana",2021-01-31,13,21293,6488,134,92,17198,5062
"Brazil",2021-01-31,13,9208521,1527489,224648,29576,8176373,1327529
"Brunei",2021-01-31,13,180,23,3,0,170,21
"Bulgaria",2021-01-31,13,218748,16482,9045,1469,187052,67525
"BurkinaFaso",2021-01-31,13,10682,3975,120,35,9253,4153
"Burma",2021-01-31,13,140145,15515,3131,449,125072,18003
"Burundi",2021-01-31,13,1632,814,2,0,773,86
"Cambodia",2021-01-31,13,466,88,0,0,443,81
"Cameroon",2021-01-31,13,29617,3340,462,14,28045,3153
"Canada",2021-01-31,13,783735,196306,20041,4279,710699,217061
"CapeVerde",2021-01-31,13,14070,2230,134,21,13144,1585
"CentralAfricanRepublic",2021-01-31,13,4981,18,63,0,4885,2961
"Chad",2021-01-31,13,3376,1263,118,14,2464,760
"Chile",2021-01-31,13,727109,118136,18452,1844,681981,104599
"China",2021-01-31,13,89564,2493,4636,2,83310,1246
"Colombia",2021-01-31,13,2094884,452109,53983,10770,1938322,429903
"Comoros",2021-01-31,13,2726,1903,93,83,1731,1026
"Congo",2021-01-31,13,7887,780,117,9,5846,0
"CostaRica",2021-01-31,13,193276,23955,2604,419,151952,20029
"CotedIvoire",2021-01-31,13,28399,5909,154,17,26007,4073
"Croatia",2021-01-31,13,232426,21589,5027,1107,224476,26458
"Cuba",2021-01-31,13,26686,14823,214,68,20863,10738
"Cyprus",2021-01-31,13,31227,8881,198,78,2057,0
"Czechia",2021-01-31,13,984774,266113,16308,4728,871917,279336
"DemocraticRepublicoftheCongo",2021-01-31,13,22771,5113,671,80,15031,330
"Denmark",2021-01-31,13,199156,35040,2126,828,187996,60152
"DiamondPrincess",2021-01-31,13,712,0,13,0,699,0
"Djibouti",2021-01-31,13,5932,101,63,2,5845,117
"Dominica",2021-01-31,13,117,29,0,0,106,23
"DominicanRepublic",2021-01-31,13,214060,43275,2666,252,157533,26348
"Ecuador",2021-01-31,13,250828,38316,14859,825,209814,25307
"Egypt",2021-01-31,13,165951,27889,9316,1685,129636,17531
"ElSalvador",2021-01-31,13,54966,8724,1623,296,48711,2751
"EquatorialGuinea",2021-01-31,13,5516,239,86,0,5286,150
"Eritrea",2021-01-31,13,2135,815,7,4,1594,951
"Estonia",2021-01-31,13,44208,16218,419,190,33738,15412
"Eswatini",2021-01-31,13,15711,6353,565,360,10478,3405
"Ethiopia",2021-01-31,13,137650,13386,2093,170,122862,10766
"Fiji",2021-01-31,13,55,6,2,0,53,9
"Finland",2021-01-31,13,45238,9131,671,110,31000,2000
"France",2021-01-31,13,3255994,578334,76200,11442,230612,30470
"Gabon",2021-01-31,13,10748,1177,68,4,10260,872
"Gambia",2021-01-31,13,4090,293,128,4,3792,128
"Georgia",2021-01-31,13,258111,30691,3178,673,249028,37301
"Germany",2021-01-31,13,2225659,478730,57163,23372,1940046,589338
"Ghana",2021-01-31,13,67010,12239,416,81,61236,7642
"Greece",2021-01-31,13,156957,18107,5796,958,93764,0
"Grenada",2021-01-31,13,148,21,1,1,142,35
"Guatemala",2021-01-31,13,159504,21492,5643,830,144595,18567
"Guinea",2021-01-31,13,14546,824,82,1,14208,1067
"GuineaBissau",2021-01-31,13,2634,182,45,0,2427,30
"Guyana",2021-01-31,13,7641,1309,176,12,6591,771
"Haiti",2021-01-31,13,11533,1534,245,9,9098,474
"HolySee",2021-01-31,13,27,0,0,0,15,0
"Honduras",2021-01-31,13,147843,26016,3610,480,60873,4179
"HongKong",2021-01-31,13,10452,1606,181,33,9423,1610
"Hungary",2021-01-31,13,367586,45072,12524,2987,262968,112866
"Iceland",2021-01-31,13,6002,248,29,0,5930,352
"India",2021-01-31,13,10757610,470901,154392,5398,10434983,551522
"Indonesia",2021-01-31,13,1078314,335116,29998,7860,873221,262124
"Iran",2021-01-31,13,1417999,192857,57959,2736,1210051,221218
"Iraq",2021-01-31,13,619636,24345,13047,234,592129,54288
"Ireland",2021-01-31,13,196547,104768,3307,1070,23364,0
"Israel",2021-01-31,13,643435,220173,4796,1471,572511,196189
"Italy",2021-01-31,13,2553032,445866,88516,14357,2010548,547437
"Jamaica",2021-01-31,13,15653,2826,350,48,12043,1660
"Japan",2021-01-31,13,390740,154991,5753,2261,325436,134141
"Jordan",2021-01-31,13,326855,32361,4316,482,314581,44030
"Kazakhstan",2021-01-31,13,235844,34648,3126,377,204668,29110
"Kenya",2021-01-31,13,100773,4315,1763,93,83907,5170
"Kosovo",2021-01-31,13,60218,9074,1498,166,52439,11450
"Kuwait",2021-01-31,13,165257,14673,959,25,157931,11414
"Kyrgyzstan",2021-01-31,13,84588,3554,1412,57,80987,5069
"Laos",2021-01-31,13,44,3,0,0,41,1
"Latvia",2021-01-31,13,66241,25337,1195,560,54686,27573
"Lebanon",2021-01-31,13,301052,119549,3082,1614,180877,52918
"Lesotho",2021-01-31,13,8664,5570,172,121,2552,1072
"Liberia",2021-01-31,13,1939,139,84,1,1760,354
"Libya",2021-01-31,13,118631,18354,1877,399,98706,26599
"Liechtenstein",2021-01-31,13,2565,344,53,9,2352,542
"Lithuania",2021-01-31,13,182543,40588,2808,1012,162392,65592
"Luxembourg",2021-01-31,13,50388,3973,577,82,47615,6637
"Macao",2021-01-31,13,47,1,0,0,46,0
"Madagascar",2021-01-31,13,19065,1351,281,20,18215,987
"Malawi",2021-01-31,13,23963,17380,702,513,8615,2910
"Malaysia",2021-01-31,13,214959,101949,760,289,166048,77108
"Maldives",2021-01-31,13,15841,2084,52,4,14139,998
"Mali",2021-01-31,13,8091,1001,330,61,5945,1295
"Malta",2021-01-31,13,17903,5129,267,48,14960,3839
"MarshallIslands",2021-01-31,13,4,0,0,0,4,0
"Mauritania",2021-01-31,13,16635,2271,422,75,15676,4296
"Mauritius",2021-01-31,13,569,42,10,0,528,32
"Mexico",2021-01-31,13,1864260,438166,158536,32729,1412393,337598
"Moldova",2021-01-31,13,159804,14986,3438,453,150090,19447
"Monaco",2021-01-31,13,1489,614,13,10,1257,549
"Mongolia",2021-01-31,13,1814,594,2,1,1358,521
"Montenegro",2021-01-31,13,61659,13412,805,123,53527,14947
"Morocco",2021-01-31,13,471157,31964,8275,887,449160,41656
"Mozambique",2021-01-31,13,38654,20012,367,201,23955,7292
"MSZaandam",2021-01-31,13,9,0,2,0,7,0
"Namibia",2021-01-31,13,33944,10003,352,147,32378,12302
"Nepal",2021-01-31,13,270959,10366,2029,173,266336,13977
"Netherlands",2021-01-31,13,992075,183693,14108,2583,12910,3325
"NewZealand",2021-01-31,13,2304,142,25,0,2208,126
"Nicaragua",2021-01-31,13,6253,207,169,4,4225,0
"Niger",2021-01-31,13,4517,1194,159,55,3755,1930
"Nigeria",2021-01-31,13,131242,43635,1586,297,104989,31276
"NorthMacedonia",2021-01-31,13,92693,9364,2855,352,81681,20234
"Norway",2021-01-31,13,62966,13399,564,128,17998,0
"Oman",2021-01-31,13,134326,5459,1529,30,126854,4964
"Pakistan",2021-01-31,13,546428,64250,11683,1507,501252,64023
"Panama",2021-01-31,13,320379,73589,5270,1248,276417,81279
"PapuaNewGuinea",2021-01-31,13,851,71,9,0,812,151
"Paraguay",2021-01-31,13,133227,25295,2719,457,108426,26449
"Peru",2021-01-31,13,1138239,123102,103810,10740,1052050,100732
"Philippines",2021-01-31,13,525618,51554,10749,1505,487551,47755
"Poland",2021-01-31,13,1513385,218507,37180,8626,1270467,234329
"Portugal",2021-01-31,13,720516,306838,12482,5576,526411,192135
"Qatar",2021-01-31,13,151335,7501,248,3,145806,4384
"RepublicofKorea",2021-01-31,13,78508,16739,1425,508,68309,25356
"Romania",2021-01-31,13,728743,96480,18335,2568,674594,113801
"Russia",2021-01-31,13,3808348,681001,72029,15758,3264611,736889
"Rwanda",2021-01-31,13,15304,6921,196,104,10087,3545
"SaintKittsandNevis",2021-01-31,13,37,5,0,0,35,6
"SaintLucia",2021-01-31,13,1195,842,13,8,618,329
"SaintVincentandtheGrenadines",2021-01-31,13,901,780,2,2,251,153
"Samoa",2021-01-31,13,2,0,0,0,2,0
"SanMarino",2021-01-31,13,3025,692,67,8,2723,681
"SaoTomeandPrincipe",2021-01-31,13,1257,243,17,0,1023,52
"SaudiArabia",2021-01-31,13,368074,5333,6375,152,359573,5720
"Senegal",2021-01-31,13,26523,7383,628,218,21970,4716
"Serbia",2021-01-31,13,395263,57340,4020,809,0,0
"Seychelles",2021-01-31,13,1186,960,3,3,1015,801
"SierraLeone",2021-01-31,13,3593,982,79,3,2282,390
"Singapore",2021-01-31,13,59536,937,29,0,59228,779
"Slovakia",2021-01-31,13,436016,161413,4642,2504,216052,90081
